1506310407,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310407,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310407,s4-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310407,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310407,s3-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310407,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310407,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310407,s4-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310407,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310407,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310407,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310407,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310407,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310407,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310408,s3-eth2,7918.08,341934.06,349852.16,342276,7926,113.89,117.88,231.77,118,114,0.00,0.00,0,0
1506310408,s1-eth1,1241241.75,27098.90,1268340.75,27126,1242483,824.18,410.59,1234.77,411,825,0.00,0.00,0,0
1506310408,s4-eth1,227072.94,5544.46,232617.39,5550,227300,150.85,77.92,228.77,78,151,0.00,0.00,0,0
1506310408,s2-eth1,924529.50,19716.29,944245.75,19736,925454,612.39,296.70,909.09,297,613,0.00,0.00,0,0
1506310408,s3-eth3,5544.46,227072.94,232617.39,227300,5550,77.92,150.85,228.77,151,78,0.00,0.00,0,0
1506310408,s1-eth2,8190.00,358600.00,366790.00,358600,8190,118.00,124.00,242.00,124,118,0.00,0.00,0,0
1506310408,lo,6578.00,6578.00,13156.00,6578,6578,33.00,33.00,66.00,33,33,0.00,0.00,0,0
1506310408,s4-eth2,5684.00,222216.00,227900.00,222216,5684,78.00,76.00,154.00,76,78,0.00,0.00,0,0
1506310408,s2-eth2,7994.00,337866.00,345860.00,337866,7994,113.00,117.00,230.00,117,113,0.00,0.00,0,0
1506310408,s1-eth3,19736.00,928482.00,948218.00,928482,19736,297.00,615.00,912.00,615,297,0.00,0.00,0,0
1506310408,eth0,3677.00,3252.00,6929.00,3252,3677,14.00,15.00,29.00,15,14,0.00,0.00,0,0
1506310408,s3-eth1,577234.00,12676.00,589910.00,12676,577234,383.00,188.00,571.00,188,383,0.00,0.00,0,0
1506310408,s2-eth3,12676.00,577234.00,589910.00,577234,12676,188.00,383.00,571.00,383,188,0.00,0.00,0,0
1506310408,total,3050482.00,3068892.00,6119374.00,3068892,3050482,3005.00,2606.00,5611.00,2606,3005,0.00,0.00,0,0
1506310409,s3-eth2,8408.00,345238.00,353646.00,345238,8408,117.00,119.00,236.00,119,117,0.00,0.00,0,0
