1506310370,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310370,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310370,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310370,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310370,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310370,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310370,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310370,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310370,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310370,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310370,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1506310371,s3-eth2,12424.58,405652.34,418076.94,406058,12437,156.84,140.86,297.70,141,157,0.00,0.00,0,0
1506310371,s1-eth1,1247036.00,27230.77,1274266.75,27258,1248283,848.15,412.59,1260.74,413,849,0.00,0.00,0,0
1506310371,s2-eth1,845522.50,18662.34,864184.81,18681,846368,578.42,273.73,852.15,274,579,0.00,0.00,0,0
1506310371,s1-eth2,12897.10,454443.56,467340.69,454898,12910,169.83,156.84,326.67,157,170,0.00,0.00,0,0
1506310371,lo,31689.31,31689.31,63378.62,31721,31721,194.81,194.81,389.61,195,195,0.00,0.00,0,0
1506310371,s2-eth2,12460.54,417422.59,429883.12,417840,12473,160.84,143.86,304.70,144,161,0.00,0.00,0,0
1506310371,s1-eth3,18662.34,845522.50,864184.81,846368,18681,273.73,578.42,852.15,579,274,0.00,0.00,0,0
1506310371,eth0,1072.93,41.96,1114.89,42,1074,11.99,1.00,12.99,1,12,0.00,0.00,0,0
1506310371,s3-eth1,416074.94,11456.54,427531.47,11468,416491,284.72,150.85,435.56,151,285,0.00,0.00,0,0
1506310371,s2-eth3,11456.54,416074.94,427531.47,416491,11468,150.85,284.72,435.56,285,151,0.00,0.00,0,0
1506310371,total,2609296.75,2628196.75,5237493.50,2630825,2611906,2830.17,2337.66,5167.83,2340,2833,0.00,0.00,0,0
1506310372,s3-eth2,9399.00,385258.00,394657.00,385258,9399,133.00,133.00,266.00,133,133,0.00,0.00,0,0
1506310372,s1-eth1,1250465.00,27654.00,1278119.00,27654,1250465,835.00,419.00,1254.00,419,835,0.00,0.00,0,0
1506310372,s2-eth1,844109.00,17960.00,862069.00,17960,844109,563.00,269.00,832.00,269,563,0.00,0.00,0,0
1506310372,s1-eth2,11450.00,463784.00,475234.00,463784,11450,162.00,160.00,322.00,160,162,0.00,0.00,0,0
1506310372,lo,87183.00,87183.00,174366.00,87183,87183,94.00,94.00,188.00,94,94,0.00,0.00,0,0
1506310372,s2-eth2,10653.00,443050.00,453703.00,443050,10653,152.00,153.00,305.00,153,152,0.00,0.00,0,0
1506310372,s1-eth3,17960.00,847137.00,865097.00,847137,17960,269.00,565.00,834.00,565,269,0.00,0.00,0,0
1506310372,eth0,3288.00,428.00,3716.00,428,3288,17.00,6.00,23.00,6,17,0.00,0.00,0,0
1506310372,s3-eth1,394047.00,8929.00,402976.00,8929,394047,263.00,129.00,392.00,129,263,0.00,0.00,0,0
1506310372,s2-eth3,8929.00,394047.00,402976.00,394047,8929,129.00,263.00,392.00,263,129,0.00,0.00,0,0
1506310372,total,2637483.00,2675430.00,5312913.00,2675430,2637483,2617.00,2191.00,4808.00,2191,2617,0.00,0.00,0,0
1506310373,s3-eth2,10134.00,397374.00,407508.00,397374,10134,147.00,141.00,288.00,141,147,0.00,0.00,0,0
1506310373,s1-eth1,1245114.00,28998.00,1274112.00,28998,1245114,825.00,439.00,1264.00,439,825,0.00,0.00,0,0
1506310373,s2-eth1,842257.00,19301.00,861558.00,19301,842257,559.00,290.00,849.00,290,559,0.00,0.00,0,0
1506310373,s1-eth2,10439.00,449040.00,459479.00,449040,10439,154.00,156.00,310.00,156,154,0.00,0.00,0,0
1506310373,lo,4620.00,4620.00,9240.00,4620,4620,27.00,27.00,54.00,27,27,0.00,0.00,0,0
1506310373,s2-eth2,10239.76,426299.72,436539.47,426726,10250,148.85,146.85,295.70,147,149,0.00,0.00,0,0
1506310373,s1-eth3,19281.72,838390.62,857672.38,839229,19301,289.71,556.44,846.15,557,290,0.00,0.00,0,0
1506310373,eth0,3016.98,3306.69,6323.68,3310,3020,11.99,18.98,30.97,19,12,0.00,0.00,0,0
1506310373,s3-eth1,405616.41,9921.08,415537.47,9931,406022,269.73,145.85,415.58,146,270,0.00,0.00,0,0
1506310373,s2-eth3,9987.01,405616.41,415603.41,406022,9997,146.85,269.73,416.58,270,147,0.00,0.00,0,0
1506310373,total,2558595.50,2581969.00,5140564.50,2584551,2561154,2577.42,2189.81,4767.23,2192,2580,0.00,0.00,0,0
1506310374,s3-eth2,15837.16,419748.25,435585.44,420168,15853,205.79,179.82,385.61,180,206,0.00,0.00,0,0
1506310374,s1-eth1,1239609.38,49304.70,1288914.12,49354,1240849,825.17,620.38,1445.55,621,826,0.00,0.00,0,0
1506310374,s2-eth1,794682.31,32199.80,826882.12,32232,795477,530.47,408.59,939.06,409,531,0.00,0.00,0,0
1506310374,s1-eth2,18494.51,356235.78,374730.28,356592,18513,225.77,181.82,407.59,182,226,0.00,0.00,0,0
1506310374,lo,13522.48,13522.48,27044.96,13536,13536,107.89,107.89,215.78,108,108,0.00,0.00,0,0
1506310374,s2-eth2,17937.06,360905.09,378842.16,361266,17955,216.78,186.81,403.60,187,217,0.00,0.00,0,0
1506310374,s1-eth3,32199.80,794682.31,826882.12,795477,32232,408.59,530.47,939.06,531,409,0.00,0.00,0,0
1506310374,eth0,212.79,0.00,212.79,0,213,1.00,0.00,1.00,0,1,0.00,0.00,0,0
1506310374,s3-eth1,426808.22,15567.43,442375.62,15583,427235,284.72,203.80,488.51,204,285,0.00,0.00,0,0
1506310374,s2-eth3,15501.50,426808.22,442309.69,427235,15517,202.80,284.72,487.51,285,203,0.00,0.00,0,0
1506310374,total,2574805.25,2468974.00,5043779.50,2471443,2577380,3008.99,2704.30,5713.29,2707,3012,0.00,0.00,0,0
1506310375,s3-eth2,21614.39,499958.06,521572.44,500458,21636,308.69,232.77,541.46,233,309,0.00,0.00,0,0
1506310375,s1-eth1,1245116.88,54171.83,1299288.75,54226,1246362,825.17,790.21,1615.38,791,826,0.00,0.00,0,0
1506310375,s2-eth1,868641.38,38305.70,906947.06,38344,869510,577.42,555.44,1132.87,556,578,0.00,0.00,0,0
1506310375,s1-eth2,16645.36,376923.09,393568.44,377300,16662,241.76,165.83,407.59,166,242,0.00,0.00,0,0
1506310375,lo,4537.46,4537.46,9074.93,4542,4542,28.97,28.97,57.94,29,29,0.00,0.00,0,0
1506310375,s2-eth2,17466.53,357660.34,375126.88,358018,17484,252.75,180.82,433.57,181,253,0.00,0.00,0,0
1506310375,s1-eth3,38305.70,868641.38,906947.06,869510,38344,555.44,577.42,1132.87,578,556,0.00,0.00,0,0
1506310375,eth0,580.42,215.78,796.20,216,581,5.00,1.00,5.99,1,5,0.00,0.00,0,0
1506310375,s3-eth1,507156.84,21512.49,528669.38,21534,507664,338.66,307.69,646.35,308,339,0.00,0.00,0,0
1506310375,s2-eth3,21512.49,507156.84,528669.38,507664,21534,307.69,338.66,646.35,339,308,0.00,0.00,0,0
1506310375,total,2741577.50,2729083.00,5470660.50,2731812,2744319,3441.56,3178.82,6620.38,3182,3445,0.00,0.00,0,0
1506310376,s3-eth2,12413.59,544727.31,557140.88,545272,12426,184.82,187.81,372.63,188,185,0.00,0.00,0,0
1506310376,s1-eth1,1242363.62,29340.66,1271704.38,29370,1243606,826.17,444.56,1270.73,445,827,0.00,0.00,0,0
1506310376,s2-eth1,895800.25,19984.02,915784.25,20004,896696,595.40,301.70,897.10,302,596,0.00,0.00,0,0
1506310376,s1-eth2,10308.69,363108.91,373417.59,363472,10319,150.85,131.87,282.72,132,151,0.00,0.00,0,0
1506310376,lo,4715.28,4715.28,9430.57,4720,4720,33.97,33.97,67.93,34,34,0.00,0.00,0,0
1506310376,s2-eth2,8589.41,334965.03,343554.47,335300,8598,126.87,121.88,248.75,122,127,0.00,0.00,0,0
1506310376,s1-eth3,19984.02,895800.25,915784.25,896696,20004,301.70,595.40,897.10,596,302,0.00,0.00,0,0
1506310376,eth0,367.63,215.78,583.42,216,368,4.00,1.00,5.00,1,4,0.00,0.00,0,0
1506310376,s3-eth1,556799.19,12209.79,569009.00,12222,557356,369.63,182.82,552.45,183,370,0.00,0.00,0,0
1506310376,s2-eth3,12209.79,556799.19,569009.00,557356,12222,182.82,369.63,552.45,370,183,0.00,0.00,0,0
1506310376,total,2763551.50,2761866.25,5525417.50,2764628,2766315,2776.22,2370.63,5146.85,2373,2779,0.00,0.00,0,0
1506310377,s3-eth2,12526.00,537900.00,550426.00,537900,12526,184.00,186.00,370.00,186,184,0.00,0.00,0,0
1506310377,s1-eth1,1251582.00,27192.00,1278774.00,27192,1251582,834.00,412.00,1246.00,412,834,0.00,0.00,0,0
1506310377,s2-eth1,901237.00,19673.00,920910.00,19673,901237,598.00,296.00,894.00,296,598,0.00,0.00,0,0
1506310377,s1-eth2,8297.00,348200.00,356497.00,348200,8297,122.00,120.00,242.00,120,122,0.00,0.00,0,0
1506310377,lo,4696.00,4696.00,9392.00,4696,4696,31.00,31.00,62.00,31,31,0.00,0.00,0,0
1506310377,s2-eth2,8404.00,342276.00,350680.00,342276,8404,121.00,118.00,239.00,118,121,0.00,0.00,0,0
1506310377,s1-eth3,19673.00,901237.00,920910.00,901237,19673,296.00,598.00,894.00,598,296,0.00,0.00,0,0
1506310377,eth0,0.00,258.00,258.00,258,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1506310377,s3-eth1,549582.00,12287.00,561869.00,12287,549582,363.00,183.00,546.00,183,363,0.00,0.00,0,0
1506310377,s2-eth3,12287.00,549582.00,561869.00,549582,12287,183.00,363.00,546.00,363,183,0.00,0.00,0,0
1506310377,total,2768284.00,2743301.00,5511585.00,2743301,2768284,2732.00,2309.00,5041.00,2309,2732,0.00,0.00,0,0
1506310378,s3-eth2,13173.83,556563.44,569737.25,557120,13187,194.81,191.81,386.61,192,195,0.00,0.00,0,0
1506310378,s1-eth1,1238930.12,27032.97,1265963.12,27060,1240169,819.18,409.59,1228.77,410,820,0.00,0.00,0,0
1506310378,s2-eth1,892978.06,19654.35,912632.38,19674,893871,594.41,296.70,891.11,297,595,0.00,0.00,0,0
1506310378,s1-eth2,8192.81,338975.03,347167.84,339314,8201,119.88,116.88,236.76,117,120,0.00,0.00,0,0
1506310378,lo,5262.74,5262.74,10525.47,5268,5268,32.97,32.97,65.93,33,33,0.00,0.00,0,0
1506310378,s2-eth2,7767.23,315302.72,323069.94,315618,7775,112.89,108.89,221.78,109,113,0.00,0.00,0,0
